WellID,BVHH,FormationAlias,NioGOR,CodGOR,LateralLength,ProppantPerFoot,FluidPerFoot,LeftDistance,LeftNeighbourType,RightDistance,RightNeighbourType,TVD,NormalizedOilEUR,NormalizedGasEUR
0512335600,0.88378731,NIOBRARA,2093.636166,2440.805452,4317,964.5587213,584.8672689,,NoNeighbour,,NoNeighbour,6386,27.87861941,80.78040306
0512335608,1.411235714,NIOBRARA,5116.6158,4191.989243,4184,455.5449331,723.4459847,753,Codeveloped,439,Codeveloped,7002,14.52342256,124.6644359
0512335609,1.382221244,NIOBRARA,5116.901208,4132.870539,4102,419.3076548,603.0409556,568,Codeveloped,753,Codeveloped,7003,18.76962457,203.1738176
0512335610,0.760127808,NIOBRARA,2171.720981,2194.86153,4322,978.7135585,569.5946321,1020,Parent,,NoNeighbour,6358,19.36649699,40.43799167
0512335612,0.91283866,NIOBRARA,2417.381637,2647.010406,4052,969.8914116,722.976308,644,Codeveloped,680,Codeveloped,6601,37.07058243,131.2411155
0512335613,0.920412565,NIOBRARA,2446.329218,2669.17709,3999,913.7284321,733.9864966,700,Codeveloped,644,Codeveloped,6591,33.47661915,123.4776194
0512335615,0.937586979,NIOBRARA,2480.208993,2713.702398,4060,843.8423645,710.7103448,643,Codeveloped,700,Codeveloped,6613,38.44211823,150.9123153
0512335626,0.833220833,NIOBRARA,2452.116124,2437.284592,4005,,,683,Codeveloped,653,Codeveloped,6701,26.67290886,98.10262172
0512335627,0.811981443,NIOBRARA,2409.100685,2394.215675,4108,680.1363194,532.1158715,653,Codeveloped,658,Codeveloped,6656,24.97760467,79.59347614
0512335628,0.870835025,NIOBRARA,2528.880361,2607.981646,4038,927.191679,733.7830609,,NoNeighbour,666,Codeveloped,6679,23.78008915,83.14685488
0512335629,0.854472021,NIOBRARA,2475.994841,2537.734701,4016,,,666,Codeveloped,683,Codeveloped,6659,25.83291833,82.14467131
0512335630,0.733586735,NIOBRARA,2303.032856,2142.307775,4283,1007.70488,727.130516,619,Codeveloped,690,Codeveloped,6713,22.91244455,78.76815316
0512335631,0.711045313,NIOBRARA,2286.542198,2065.755996,4245,1017.196702,736.390106,690,Codeveloped,,NoNeighbour,6759,22.45535925,64.34204947
0512335632,0.789260714,NIOBRARA,2371.148995,2308.340609,4198,558.3611243,718.2320152,658,Codeveloped,675,Codeveloped,6717,22.46688899,77.8213435
0512335633,0.760366837,NIOBRARA,2336.365289,2223.837865,4220,,,675,Codeveloped,619,Codeveloped,6700,19.79905213,68.94763033
0512335635,1.933678646,NIOBRARA,9820.116166,14255.14861,3867,656.3227308,615.1528317,,NoNeighbour,327,Codeveloped,6769,12.7251099,163.7008017
0512335636,1.842810825,NIOBRARA,9914.153061,13974.24342,4019,765.8621548,669.3665091,682,Codeveloped,,NoNeighbour,6887,11.46230406,157.6277681
0512335637,0.567253125,NIOBRARA,2346.906641,1684.583477,4081,976.7213918,757.0394511,643,Codeveloped,658,Codeveloped,6698,23.09924038,59.17544719
0512335638,0.573820968,NIOBRARA,2355.860617,1723.016946,4056,972.8796844,775.7884615,629,Codeveloped,643,Codeveloped,6712,24.17677515,78.75961538
0512335639,0.558351295,NIOBRARA,2319.644074,1660.153046,4043,993.3217907,785.0665348,658,Codeveloped,657,Codeveloped,6684,21.9139253,68.36507544
0512335640,0.581895833,NIOBRARA,2363.535834,1774.842494,4091,990.4668785,781.0193107,,NoNeighbour,629,Codeveloped,6695,23.56734295,68.5138108
0512335642,0.529452577,NIOBRARA,2137.483951,1671.453857,4024,967.1968191,763.7340954,628,Codeveloped,,NoNeighbour,6769,21.50894632,70.27609344
0512335643,0.553535484,NIOBRARA,2299.41925,1649.29921,4068,,,657,Codeveloped,667,Codeveloped,6753,20.04228122,68.78466077
0512335644,0.534632474,NIOBRARA,2187.214664,1655.40456,4026,,,698,Codeveloped,628,Codeveloped,6761,20.87456533,67.26453055
0512335645,0.699920942,NIOBRARA,2440.101253,2400.512701,4169,950.8275366,819.0453346,667,Codeveloped,707,Codeveloped,6637,27.29671384,98.80235068
0512335646,0.717650259,NIOBRARA,2436.678996,2493.173299,4149,816.1002651,649.5808629,661,Codeveloped,667,Codeveloped,6618,24.57700651,83.58255001
0512335647,0.7419057,NIOBRARA,2432.572852,2582.185404,4168,985.1247601,825.418906,662,Codeveloped,661,Codeveloped,6642,24.00767754,83.85916507
0512335648,0.808976684,NIOBRARA,2452.916822,2739.028134,4189,946.7653378,777.1955121,663,Codeveloped,666,Codeveloped,6603,23.52136548,76.7164001
0512335649,0.849988021,NIOBRARA,2484.028997,2771.831088,4160,919.2307692,780.1600962,,NoNeighbour,663,Codeveloped,6614,21.48701923,62.88293269
0512335650,0.771134021,NIOBRARA,2436.522817,2665.046583,4136,945.8413926,787.8452611,666,Codeveloped,662,Codeveloped,6613,26.36049323,84.14119923
0512335652,0.761207292,NIOBRARA,1610.037541,2010.167759,3956,1005.007078,926.3205258,,NoNeighbour,,NoNeighbour,7001,11.47446916,17.32280081
0512335657,1.43202551,NIOBRARA,5118.180642,4232.967874,4184,434.9904398,480.1391013,439,Codeveloped,707,Codeveloped,6997,13.81739962,96.82743786
0512335658,0.59500625,CODELL,5124.113771,4252.83322,4190,443.4367542,729.827685,2509,Codeveloped,2880,Codeveloped,7206,22.47064439,98.4699284
0512335659,1.471378974,NIOBRARA,5165.949306,4271.914559,4266,447.7262072,764.5457103,707,Codeveloped,1268,Codeveloped,6983,11.72597281,58.25175809
0512335660,1.364470157,NIOBRARA,5140.319984,4099.645816,4163,468.8926255,773.0300264,722,Codeveloped,568,Codeveloped,7021,21.16910882,204.3187605
0512335661,1.34995544,NIOBRARA,5068.374827,4074.592739,3980.149902,461.2891587,781.2972065,3876,Codeveloped,722,Codeveloped,7043,14.3959402,124.7686676
0512335662,0.632284127,CODELL,5128.264476,4085.961941,4178,435.1364289,745.5351843,4045,Codeveloped,2509,Codeveloped,7265,22.84514122,105.862135
0512335663,0.860139683,NIOBRARA,2570.978077,2260.106116,4260,984.5070423,577.5197183,,NoNeighbour,,NoNeighbour,6331,16.7584507,31.15164319
0512335673,0.679094241,NIOBRARA,2448.841678,2259.465202,4111,931.1603016,787.7638044,606,Codeveloped,3061,Parent,6657,18.88688883,66.8657261
0512335674,0.686370157,NIOBRARA,2446.491078,2306.417381,4100,918.5365854,798.9936585,707,Codeveloped,606,Codeveloped,6651,24.67609756,87.34243902
0512335677,2.087532461,NIOBRARA,8178.39566,10033.36704,3880,712.2221649,685.9608247,1133,Codeveloped,1306,Codeveloped,6911,13.71778351,151.0525773
0512335678,2.138787435,NIOBRARA,8520.205403,9896.987791,3983,989.2041175,773.6098418,,NoNeighbour,1133,Codeveloped,6897,10.32462968,124.3251318
0512335679,1.974328283,NIOBRARA,7691.756683,10275.22747,3928,,,1306,Codeveloped,1090,Codeveloped,6919,14.35361507,137.7797862
0512335690,1.019222051,NIOBRARA,2337.254967,2031.883977,4194,683.8340486,572.0839294,714,Parent,677,Codeveloped,7005,18.3769671,55.22484502
0512335691,1.058740415,NIOBRARA,2368.089861,2035.80787,4121,,,711,Codeveloped,714,Codeveloped,7067,13.99441883,39.93011405
0512335692,0.936434536,NIOBRARA,2268.993039,2046.328185,4118,1207.867897,832.7382224,757,Codeveloped,,NoNeighbour,7053,20.47231666,49.03423992
0512335693,0.961120513,NIOBRARA,2279.731758,2055.999248,4359,,,672,Codeveloped,757,Codeveloped,7048,9.435191558,26.63959624
0512335694,1.097948469,NIOBRARA,2417.217753,2046.684237,3979,,,,NoNeighbour,711,Codeveloped,7074,26.47122393,84.95250063
0512335695,0.991237696,NIOBRARA,2297.835296,2031.177784,4148,754.5805207,205.3681292,677,Codeveloped,672,Codeveloped,6969,20.93394407,54.96817743
0512335696,0.770289119,NIOBRARA,2255.173732,,4369,955.8251316,474.0260929,,NoNeighbour,3725,Parent,6098,13.82444495,37.91485466
0512335720,1.292540299,CODELL,3766.198532,3848.611116,4045,,,,NoNeighbour,,NoNeighbour,6968,19.62472188,129.2133498
0512335721,0.728541969,NIOBRARA,3646.667897,3917.861024,3699,23.51365234,675.8491484,875,Codeveloped,,NoNeighbour,6760,22.27845364,95.45390646
0512335722,0.790096447,NIOBRARA,3766.198532,3848.611116,3870,,,749,Codeveloped,875,Codeveloped,6660,11.00749354,67.49018088
0512335723,0.856514213,NIOBRARA,3803.876823,3732.352987,3923,21.60693347,624.9574305,,NoNeighbour,749,Codeveloped,6846,19.68620953,126.3961254
0512335732,0.680951795,NIOBRARA,2700.727487,2447.618623,4104,,,552,Codeveloped,874,Codeveloped,6334,12.70735867,36.64546784
0512335733,0.66194596,NIOBRARA,2471.713939,2369.953765,3585,554.5327755,391.1799163,,NoNeighbour,693,Codeveloped,6344,12.34811715,43.0181311
0512335734,0.6795875,NIOBRARA,2813.723331,2513.924374,4059,576.0039419,379.4796748,874,Codeveloped,,NoNeighbour,6330,12.05543237,36.5799458
0512335735,0.674428947,NIOBRARA,2640.986906,2436.397338,3949,573.3096987,394.1448468,693,Codeveloped,552,Codeveloped,6321,12.20435553,45.70929349
0512335736,1.374069312,NIOBRARA,3917.877102,4791.856066,4846,466.3640116,794.273215,933,Codeveloped,591,Codeveloped,7109,22.17767231,96.13516302
0512335737,1.394484211,NIOBRARA,3958.847834,4846.555382,4823,451.17147,791.9651669,860,Codeveloped,1900,Codeveloped,7093,31.78996475,145.745594
0512335739,1.377429167,CODELL,3930.19112,4806.917373,4878,362.0336203,790.0701107,922,Codeveloped,2033,Codeveloped,7312,15.67322673,97.86100861
0512335740,1.371594301,NIOBRARA,3932.366483,4756.538729,3902,423.8851871,728.8862122,591,Codeveloped,860,Codeveloped,7066,26.3462327,130.2811379
0512335741,0.775309375,CODELL,3887.456444,4739.466938,4902,755.2019584,1070.974296,,NoNeighbour,922,Codeveloped,7314,20.55181559,112.1046512
0512335743,1.298354167,NIOBRARA,17472.94589,17378.68862,4418,1019.465822,1352.66048,,NoNeighbour,,NoNeighbour,7058,12.2797646,293.1441829
0512335744,0.816544792,NIOBRARA,3651.417045,3186.99336,4029,551.9980144,343.641102,674,Codeveloped,,NoNeighbour,6370,17.31571109,68.14097791
0512335745,0.741306218,NIOBRARA,3482.572997,3033.165721,3880,562.371134,386.107732,,NoNeighbour,698,Codeveloped,6446,14.96340206,59.17345361
0512335746,0.791134409,NIOBRARA,3591.391322,3117.462382,3993,564.9887303,355.0383171,585,Codeveloped,674,Codeveloped,6425,17.63335838,66.50012522
0512335747,0.767826154,NIOBRARA,3557.131089,3080.293411,3874,582.3438307,8.576406815,698,Codeveloped,585,Codeveloped,6372,15.20908622,67.63087248
0512335756,1.274858549,NIOBRARA,4930.094434,3924.763982,4155,434.6570397,769.767509,,NoNeighbour,611,Codeveloped,7012,20.06185319,139.0933815
0512335757,1.303204189,NIOBRARA,4907.727523,3933.365815,4261,868.3407651,717.7357428,611,Codeveloped,798,Codeveloped,6939,17.83008683,142.1626379
0512335759,1.329583505,NIOBRARA,4858.518772,3913.215746,4263,593.4787708,1001.517241,798,Codeveloped,,NoNeighbour,7021,17.27281257,86.1212761
0512335760,1.27278,CODELL,4930.094434,3912.709497,4268,560.918463,663.4484536,,NoNeighbour,1158,Codeveloped,7173,18.32263355,77.41658857
0512335762,1.199454688,NIOBRARA,5123.966239,3855.763609,4229,806.8101206,753.5568692,,NoNeighbour,,NoNeighbour,7057,14.20855994,135.3227713
0512335764,1.241364583,NIOBRARA,8000.934512,7040.238605,4976,991.5594855,774.7126206,,NoNeighbour,578,Codeveloped,6577,14.11093248,166.1038987
0512335765,1.245889583,NIOBRARA,7958.856925,6948.479747,4970,,,578,Codeveloped,,NoNeighbour,6641,14.4804829,174.417505
0512335769,1.615042188,NIOBRARA,5693.153283,8422.715026,4030,795.5334988,686.4967742,782,Codeveloped,,NoNeighbour,6809,23.18064516,145.2657568
0512335770,1.623637949,NIOBRARA,5384.687638,8342.893224,3922,,,,NoNeighbour,731,Codeveloped,6814,23.96430393,115.8796532
0512335771,1.471575253,NIOBRARA,5203.710905,4258.619989,4292,479.0307549,798.6849953,623,Parent,645,Parent,6953,25.43406337,178.7642125
0512335772,1.619557292,NIOBRARA,5495.679167,8392.178282,4039,801.683585,668.1629116,731,Codeveloped,782,Codeveloped,6827,18.94181728,107.5689527
0512335773,0.778865104,NIOBRARA,3468.597225,3148.282909,4101,1759.933187,1060.651061,,NoNeighbour,,NoNeighbour,6463,19.26408193,61.46061936
0512335774,1.168008763,NIOBRARA,2373.821476,1925.790699,4121,861.9267168,596.8463965,,NoNeighbour,1257,Parent,7222,12.14923562,36.01455957
0512335775,1.090140314,NIOBRARA,2160.642844,1955.947178,4058,895.0221784,637.9802859,1347,Parent,,NoNeighbour,7244,12.13775259,34.27599803
